adr_ivan_089|Căci lucrul de mirare era acesta nu șagă. Atunci Ivan dezleagă turbini ca în fața tuturor, numai cât poate să încapă mâna, și luând câte pe un drăgușor de cornițe, mițil ardea cu palcele de-i crăpa pielea.|Căci lucru de mirare era acesta, nu şagă. Atunci Ivan dezleagă turbinca în faţa tuturor, numai cât poate să încapă mâna, şi luând câte pe un drăcuşor de corniţe, mi ţil ardea cu palcele, dei crăpa pielea.
adr_ivan_090|și după ce-l răfuia bine, îi da drumul cu tocmeală să nu mai vie pe acolo altă dată.|şi după cel răfuia bine, îi da drumul, cu tocmeală, să nu mai vie pe acolo, altă dată.
adr_ivan_091|Noi mai veni Ivane, cate zilisoare o i-avea eu, ziceau Cigal Crucea, cu prins de usturime, si se tot ducea in poscat.|Noi mai veni, Ivane, câte zilişoare oi avea eu, zicea Ucigălcrucea, cuprins de usturime, şi se tot ducea împuşcat.
adr_ivan_092|iar oamenii ce priveau și mai ales băiețiile și n-au de râs.|Iară oamenii ce priveau şi mai ales băieţii leşinau de râs.
adr_ivan_093|Dar, mai la urma urmelor, Ivan scoate de barba si pe Skaraoski si-i trage un frecus de cele moschicesti de-i fuge sufletul.|Dar, mai la urma urmelor, Ivan scoate de barbă şi pe Scaraoschi şii trage un frecuş, de cele moschiceşti, dei fuge sufletul.
adr_ivan_094|Poftim, după bucloc umblii peste bucloc ai dat, mă-i jupână Scaraoschi, să te înveți tu de altă dată a mai bântui oamenii.|Poftim. După bucluc umbli, peste bucluc ai dat, măi jupâne Scaraoschi. Să te înveţi tu de altădată a mai bântui oamenii.
adr_ivan_095|Săr săilă-s purcat ce ești și apoi, dându-i drumul, na, fuge și Skarausky după ceilalți, cată unul cu paiul.|Sărsăilă spurcat ce eşti. şi apoi, dândui drumul, na. fuge şi Scaraoschi după ceilalţi, ca tăunul cu paiul.
adr_ivan_096|Dumnezeu să te-nzilească, zi-se atunci boierul, cuprinsând pe Ivan în brațe și sărutându-l.|Dumnezeu să te înzilească, zise atunci boierul, cuprinzând pe Ivan în braţe şi sărutândul.
adr_ivan_097|De acum rămâi la mine, Ivane, și, pentru că mi-ai curățit casa de dragi, am să te țin ca pe palmă.|Deacum rămâi la mine, Ivane, şi, pentru că miai curăţit casa de draci, am să te ţin ca pe palmă.
adr_ivan_098|Banu' gospodinți săi van!|Ba nu, gospodin, zise Ivan.
adr_ivan_099|Mă duc să slujesc pe Dumnezeu, Împăratul tuturor!|Mă duc să slujesc pe Dumnezeu, împăratul tuturor.
adr_ivan_100|Și, zicând aceste, se încinge cu sabia, pune turbinca la șold și iar anița în spate și pușca de oumăr și, pornind, se tot duce înainte la Dumnezeu.|şi, zicând aceste, se încinge cu sabia, pune turbinca la şold, îşi ia raniţa în spate şi puşca dea umăr şi, pornind, se tot duce înainte, la Dumnezeu.
adr_ivan_101|iară privitorii cu căciulile în mână îi urau drum bun, ori încă o să se întoarce.|Iară privitorii, cu căciulile în mână, îi urau drum bun, ori încotro sa întoarce.
adr_ivan_102|Călătorie sprâncenată, zise boierul, de rămâneai îmi erai ca un frate, iar de nu îmi ieși ca doi.|Călătorie sprâncenată. zise boierul. de rămâneai, îmi erai ca un frate. iară de nu, îmi eşti ca doi.
adr_ivan_103|Mi se pare mie ca si boierul, cat era de boier, lua se frica turbincai de nu-i paru asa de rau dupa Ivan, care-i facuse atata bine.|Mi se pare mie că şi boierul, cât era de boier, luase frica turbincăi, de nui păru aşa de rău după Ivan, carei făcuse atâta bine.
adr_ivan_104|Ivan însă nici nu se gândea la asta, el își căuta acum de drum, întrebând din om în om unde șede Dumnezeu.|Ivan însă nici nu se gândea la asta. el îşi căuta acum de drum, întrebând din om în om unde şede Dumnezeu.
adr_ivan_105|dar toți pe câții îi întreba dădeau din numere, neștii în ce să răspundă la așa întrebare ciudată.|Dar toţi pe câţi îi întreba dădeau din umere, neştiind ce să răspundă la aşa întrebare ciudată.
adr_ivan_106|Numai Sfântul Nicolae trebuie să știe asta, zise Ivan, scoțând o iconiță din sân și sărutând-o pe dos și pe față.|Numai Sfântul Nicolai trebuie să ştie asta, zise Ivan, scoţând o iconiţă din sân şi sărutândo pe dos şi pe faţă.
adr_ivan_107|și atunci ca prin minune să și trezește Ivan la poarta raiului, și nici un an, nici două, odată începe a bate în poartă cât putea.|şi atunci, ca prin minune, se şi trezeşte Ivan la poarta raiului. şi, nici una, nici două, odată începe a bate în poartă cât putea.
adr_ivan_108|Atunci Sfântul Petre întreabă din năuntru.|Atunci Sfântul Petre întreabă dinlăuntru.
adr_ivan_109|Cine-i acolo?|Cinei acolo.
adr_ivan_110|Eu.|Eu.
adr_ivan_111|Cine eu.|Cine eu.
adr_ivan_112|Eu, Ivan.|Eu, Ivan.
adr_ivan_113|Și ce vrei!|şi ce vrei.
adr_ivan_114|Tabacoc, este?|Tabacioc este.
adr_ivan_115|Nu-i!|Nui.
adr_ivan_116|Vodkă, ești?|Votchi este.
adr_ivan_117|Nu-i.|Nui.
adr_ivan_118|Femeisunt?|Femei sunt.
adr_ivan_119|Ba!|Ba.
adr_ivan_120|Lăutar sunt?|Lăutari sunt.
adr_ivan_121|Nu, Sivană, ce mă tot chihăjești de cap?|Nus, Ivane, ce mă tot chihăieşti de cap.
adr_ivan_122|Dar unde se găsește acestea?|Dar unde se găsesc de aceste.
adr_ivan_123|La ea, divane, nu aici!|La iad, Ivane, nu aici.
adr_ivan_124|Măi, dar ce sărăcie luce pe aici pe la Rai!|Măi. Dar ce sărăcie lucie pe aici, pe la rai.
adr_ivan_125|Zisă Ivan|zise Ivan.
adr_ivan_126|și, nu mai lungind vorba, îndată și pornește la iad.|şi, nemailungind vorba, îndată şi porneşte la iad.
adr_ivan_127|Și el știe pe unde cotigește că nu umblă tocmai mult și nu mai ia ca cedă și de poarta iadului.|şi el ştie pe unde cotigeşte, că nu umblă tocmai mult şi numai iaca ce dă şi de poarta iadului.
adr_ivan_128|și atunci odată începe a bate în poartă strigând.|şi atunci, odată începe a bate în poartă, strigând.
adr_ivan_129|Ei, tăbați-o că este?|Ei. Tabacioc este.
adr_ivan_130|Este, răspunde cineva dinăuntru.|Este, răspunde cineva dinlăuntru.
adr_ivan_131|Vodkă este?|Votchi este.
adr_ivan_132|Ieste.|Este.
adr_ivan_133|Femei sunt?|Femei sunt.
adr_ivan_134|Dar cum să nu fie?|Dar cum să nu fie.
adr_ivan_135|Lăutar sunt?|Lăutari sunt.
adr_ivan_136|Ho, ho, câți poftăști!|Ho, ho. Câţi pofteşti.
adr_ivan_137|A, harasho, harasho, aice de mine, deschideti iute, zise Ivan, tropaini si frecandu-si mainile.|A. haraşo, haraşo. Aici e de mine. Deschideţi iute, zise Ivan, tropăind şi frecânduşi mâinile.
adr_ivan_138|Dracul de la poarta, gândind că e vreun mușteriu vechi de al lor, deschide, și atunci numai a ca ce se trezesc pe neașteptate cu Ivan Turbincă.|Dracul de la poartă, gândind că e vreun muşteriu vechi deal lor, deschide. şi atunci, numai iaca ce se trezesc pe neaşteptate cu Ivan Turbinca.
adr_ivan_139|Vai de noi și de noi, ziseră atunci dracii, scărmănându-se de cap în toate părțile.|Vai de noi şi de noi. ziseră atunci dracii, scărmănânduse de cap în toate părţile.
adr_ivan_140|Așa-i că am pățit-o?|Aşai cam păţito.
adr_ivan_141|Ivan, însă, poruncește să-i aducă mai degrabă vodchii, tabacioc, lăutari și femei frumoase, care gust să facă un guleai.|Ivan, însă, porunceşte săi aducă mai degrabă votchi, tabacioc, lăutari şi femei frumoase, că are gust să facă un guleai.
adr_ivan_142|Se uită, dragi, iunii la alții și, văzând că nu-i chip de stat împotriva lui Ivan, încep aia duce care dincotro rachiu, tutun, lăutar și tot ce-i poftea lui Ivan sufletul.|Se uită dracii unii la alţii şi, văzând că nui chip de stat împotriva lui Ivan, încep ai aduce, care dincotro, rachiu, tutun, lăutari şi tot cei poftea lui Ivan sufletul.
adr_ivan_143|Umblau draci in toate parțile, iute ca prâsnelul, și intrau lui Ivan în voie cu toate cele cări se temeau de turbin că cade nu știu ce, poate mai rău decât de Sfânta Cruce.|Umblau dracii în toate părţile, iute ca prâsnelul, şii intrau lui Ivan în voie cu toate cele, căci se temeau de turbincă ca de nu ştiu ce, poate mai rău decât de sfânta cruce.
adr_ivan_144|De la o vreme se chefoluiește Ivan cum se cade, și unde nu începe a chiuii prin iad și a jucat Horodinka și Kazachinka, luund și pedrați și pedrăcoaici la joc, cu nepus în masă. Și în vârtejul cela răsturnata răb și toate cele în toate părțile, dei venea să te strici de râs de iznoavele lui Ivan.|De la o vreme se chefăluieşte Ivan cum se cade, şi unde nu începe a chiui prin iad şi a juca Horodinca şi Cazacinca, luând şi pe draci şi pe drăcoaice la joc, cu nepus în masă. şi în vârtejul cela, răsturna tărăbi şi toate cele în toate părţile, deţi venea să te strici de râs de iznoavele lui Ivan.
adr_ivan_145|Acum ce se facă dracii ca să lurnească de acolo? Gândesc ei, se sucesc ei, se frământă ei cu mintea fel și chip, dar niciunea nu-i vine în cap ce să facă.|Acum, ce să facă dracii, ca săl urnească deacolo. Gândesc ei, se sucesc ei, se frământă ei cu mintea fel şi chip, dar nici unuia nui vine în cap ce să facă.
adr_ivan_146|Talpa iadului, însă, mai ajunsă de cap decât toți draci zise atunci lui Skarausky.|Talpa iadului însă, mai ajunsă de cap decât toţi dracii, zise atunci lui Scaraoschi.
adr_ivan_147|Haram de capul vostru, de n-as fi eu aici, ati pati voi si mai rau decat asa!|Haram de capul vostru. de naş fi eu aici, aţi păţi voi şi mai rău decât aşa.
adr_ivan_148|Aduceți-mi de grab o putină, o piele de câine și două obete să fac o jucărie, cum știu eu, și-acuși vîlmături de aici.|Aduceţimi degrabă o putină, o piele de câine şi două beţe, să fac o jucărie, cum ştiu eu, şi acuşi vil mătur deaici.
adr_ivan_149|Și atunci, îndată-i se aduc cele cerute și tălpoiul face iute o darabană, și apoi, furîșându-se de Ivan, iese cu dens afară și începe a bateca de război. Brr!|şi atunci, îndată i se aduc cele cerute, şi Tălpoiul face iute o darabană. şi apoi, furişânduse de Ivan, iese cu dânsa afară şi începe a bate ca de război. brr.
adr_ivan_150|Ivan atunci isi vine in simtire si intr-un buc iese afara cu pusca la umar sa vada ce este.|Ivan, atunci, îşi vine în simţire şi întrun buc iese afară cu puşca la umăr, să vadă ce este.
adr_ivan_151|Talpa iadului atunci face tusti, inlauntru si dracii tronc, inchid poarta dupa Ivan si, punand zavorele bine, bucuria lor ca au scapat de turbincă.|Talpa iadului, atunci, face ţuşti. înlăuntru, şi dracii, tronc. închid poarta după Ivan, şi, punând zăvoarele bine, bucuria lor că au scăpat de turbincă.
adr_ivan_152|Bate el Ivan în poartă cât poate, să răcăduiește el cu pușca, dar au prins ei acum dracii la minte.|Bate el Ivan în poartă cât poate, se răcăduieşte el cu puşca, dar au prins ei acum dracii la minte.
adr_ivan_153|Ei las cornoraților, demiți mai picat vreodată în mână turbin care să vă știe de știre.|Ei las, cornoraţilor. De miţi mai pica vrodată în mână, turbinca are să vă ştie de ştire.
adr_ivan_154|Văzând ivan că porțile iadului sunt ferecate în toate porțile și că dracii n-au gând să-i deschidă, se le hămetește el acum și de lăutari, și de tabacioc, și de vodka, și de tot, și pornește iar la Rai să slujească pe Dumnezeu.|Văzând Ivan că porţile iadului sunt ferecate în toate părţile şi că dracii nau gând săi deschidă, se lehămeteşte el acum şi de lăutari, şi de tabacioc, şi de votchi, şi de tot, şi porneşte iar la rai să slujească pe Dumnezeu.
adr_ivan_155|și cum ajunge la poarta raiului, din afară se și pune acolo de strajă și stă neadormit zi și noapte, tot într-una fără să se clintească din loc.|şi cum ajunge la poarta raiului, din afară, se şi pune acolo de strajă şi stă neadormit zi şi noapte, tot întruna, fără să se clintească din loc.
adr_ivan_156|Și numul după aceasta nu mai ia ca ce vine și moartea și vrea numai decât să intre la Dumnezeu ca să primească porunci.|şi nu mult după aceasta, numai iaca ce vine şi Moartea şi vrea numai decât să intre la Dumnezeu, ca să primească porunci.
adr_ivan_157|Ivan atunci ii pune spaga in piept si zice...|Ivan atunci îi pune şpaga în piept şi zice.
adr_ivan_158|Și tot-i vidmă! Unde vrei să te duci?|ştoti, Vidma. Unde vrei să te duci.
adr_ivan_159|La Dumnezeu, Ivane, sa vedem ce mi-am mai poruncii!|La Dumnezeu, Ivane, să vedem ce mia mai porunci.
adr_ivan_160|Nu-i voie, zise Ivan, las ca ma duc eu sa-ti aduc raspuns.|Nui voie, zise Ivan. las că mă duc eu săţi aduc răspuns.
adr_ivan_161|Ba, nu Ivana, e trebuie sa ma duc eu.|Ba nu, Ivane, trebuie să mă duc eu.
adr_ivan_162|Ivan atunci, văzând că moartea dă chioară peste dânsul, se stropșește la ea, zicând.|Ivan atunci, văzând că Moartea dă chioară peste dânsul, se stropşeşte la ea zicând.
adr_ivan_163|Pasol, Vidman a turbincă. Moartea atunci, neavând încotro, se bagă în turbincă și acușicnește, acuși suspină, dei venea să-i plânge de milă.|Paşol, Vidma, na turbinca. Moartea atunci, neavând încotro, se bagă în turbincă şi acuşi icneşte, acuşi suspină, deţi venea săi plângi de milă.
adr_ivan_164|iar Ivan leagă turbincă la gură cu nepăsare și o anină într-un copac.|Iară Ivan leagă turbinca la gură cu nepăsare şo anină întrun copac.
adr_ivan_165|apoi începe a bate în poartă.|Apoi începe a bate în poartă.
adr_ivan_166|Sfântul Petre atunci deschide și, când colo, se trezește cu Ivan.|Sfântul Petre, atunci, deschide şi, când colo, se trezeşte cu Ivan.
adr_ivan_167|Ei, Ivane, doar te-ai săturat acum de un blat prin lume după cranc alăcuri?|Ei, Ivane, doar teai săturat acum de umblat prin lume după crancalâcuri.
adr_ivan_168|M-am săturat și m-am preasăturat, Sfinte Petre!|Mam săturat, şi mam prea săturat, Sfinte Petre.
adr_ivan_169|Ei, și ce vrei acum?|Ei, şi ce vrei acum.
adr_ivan_170|Ia, vreau sa ma duc la Dumnezeu sa-i spun ceva.|Ia, vreau să mă duc la Dumnezeu, săi spun ceva.
adr_ivan_171|Bine, Ivane, du-te, nu-ți-e oprită calia.|Bine, Ivane, dute. nu ţie oprită calea.
adr_ivan_172|De-a putere a fi, acum ești de casa noastră!|Dea puterea fi, acum eşti de casa noastră.
adr_ivan_173|Ivan atunci se duce de adreptul înaintea lui Dumnezeu și zice,|Ivan atunci se duce dea dreptul înaintea lui Dumnezeu şi zice.
adr_ivan_174|Doamne, nu știu dacă ai la știință orba, dar eu slujesc la Poarta Raiului de multă vreme.|Doamne, nu ştiu dacă ai la ştiinţă ori ba, dar eu slujesc la poarta raiului de multă vreme.
adr_ivan_175|Și acum vine moartea și întreabă ce mai porunciți.|şi acum vine Moartea şi întreabă ce mai porunciţi.
adr_ivan_176|Spune Ivane, din partea mea, că poruncesc să moară 3 ani de zile de-a rândul numai oameni bătrâni, așa ca tine.|Spunei, Ivane, din partea mea, că poruncesc să moară trei ani de zile dea rândul numai oameni bătrâni, aşa ca tine.
adr_ivan_177|Zise Dumnezeu zâmbind cu bunătate.|zise Dumnezeu, zâmbind cu bunătate.
adr_ivan_178|Bine doamne, zise Ivan, uitându-se cam lângă la Dumnezeu!|Bine, Doamne, zise Ivan, uitânduse cam lung la Dumnezeu.
adr_ivan_179|Mă duc să-i spun cum ai poruncit.|Mă duc săi spun cum ai poruncit.
adr_ivan_180|și ducându-se el, scoate moartea de la închisoară și zice...|şi, ducânduse el, scoate Moartea de la închisoare şii zice.
adr_ivan_181|Dumnezeu a poruncit ca sa mananci 3 ani de zile, de a randul nu mai padure batrană, de cea tanara sa nu te atingi. Intelesai? Hai, porneste si iti fa datoria!|Dumnezeu a poruncit ca să mănânci trei ani de zile dea rândul numai pădure bătrână. de cea tânără să nu te atingi. înţelesai. Hai, porneşte şiţi fă datoria.
adr_ivan_182|Moartea atunci porneste prin codrii supărată că a vai de ea și începe a roade la copaci bătrâni de-i pogneau fălcile.|Moartea, atunci, porneşte prin codri, supărată ca vai de ea, şi începe a roade la copaci bătrâni, dei pocneau fălcile.
adr_ivan_183|Și după ce se împlinez trei ani în capăt, iar pornește la Dumnezeu să primească părunci.|şi după ce se împlinesc trei ani în capăt, iar porneşte la Dumnezeu, să primească porunci.
adr_ivan_184|dar când știa că are să dea peste Ivan, i se tăiau picioarele și o strângea în spate de frică.|Dar când ştia că are să dea peste Ivan, i se tăiau picioarele şo strângea în spate de frică.
adr_ivan_185|Turbincă, a furisit-a de turbincă măvâră-n toate boalele, zicea Moartea suspinând.|Turbinca. afurisita de turbincă mă vâră în toate boalele, zicea Moartea, suspinând.
adr_ivan_186|Decât n-am încotro, trebuie să mă duc zi să iau oftând.|Decât nam încotro. trebuie să mă duc, zise ea oftând.
adr_ivan_187|Însfârșit merge ea, nu merge și de la o vreme ajunge la Poarta Raiului.|în sfârşit merge ea, nu merge, şi de la o vreme ajunge la poarta raiului.
adr_ivan_188|dar când colo dă iar cu ochii de ivan.|Dar, când colo, dă iar cu ochii de Ivan.
adr_ivan_189|Tot aici ești vană, tot?|Tot aici eşti, Ivane. tot.
adr_ivan_190|Ba bine că nu zise Ivan, făcând stânga împrejur și punându-se drept în calea morții.|Ba bine că nu. zise Ivan, făcând stângamprejur şi punânduse drept în calea Morţii.
adr_ivan_191|Dar unde gândeai să fiu, când asta-mi e slujba?|Dar unde gândeai să fiu, când asta mie slujba.
adr_ivan_192|Gândeam că te-ai fi dus prin lume după berbantlăcuri de ale tale.|Gândeam că tei fi dus prin lume, după berbantlâcuri deale tale.
adr_ivan_193|Dacă doar de lume am fugit, o știu eu cât e de dulce și de amară, bate o pustia sobată, isruase lui Ivan urechile de dânsa.|Da că doar de lume am fugit. o ştiu eu cât e de dulce şi de amară, bato pustia so bată. Is roase lui Ivan urechile de dânsa.
adr_ivan_194|Dar ce-ai slăbit așa, vid-mă?|Dar ceai slăbit aşa, Vidmă.
adr_ivan_195|De bunătățile tale, Ivane!|De bunătăţile tale, Ivane.
adr_ivan_196|Acum cred că nu-ți mai face blăstem cu mine, mi-i da drumul să intru la Dumnezeu, că tare mare treabă mai am.|Acum cred că nu ţii mai face blestem cu mine, mii da drumul să intru la Dumnezeu, că tare mare treabă mai am.
adr_ivan_197|Da cum nu? Ia mai puneti pofta la o parte, ca doar nu piera lumea.|Da, cum nu. ia mai puneţi pofta la o parte, că doar nu piere lumea.
adr_ivan_198|Nu cumva ai poftii oare sa te pui la tai fasuri cu Dumnezeu?|nu cumva ai pofti oare să te pui la taifasuri cu Dumnezeu.
adr_ivan_199|Dar știi că te prea întreci cu shag-a, Ivane?|Dar ştii că te prea întreci cu şaga, Ivane.
adr_ivan_200|Așa ți-e treaba, încă mă iei la 3 parale, pașol na turbin ca vidmă!|Aşa ţie treaba. încă mă iei la trei parale. Paşol na turbinca, Vidma.
adr_ivan_201|Moartea atunci se vâră înturbinca și Ivan o pune la pastramă zi când.|Moartea, atunci, se vâră în turbincă şi Ivan o pune la pastramă, zicând.
adr_ivan_202|opârcai cu cine opârcai, dar cu Ivan nu opârcai.|şopârcai cu cine şopârcai, dar cu Ivan nu şopârcai.
adr_ivan_203|Dumnezeu însă știa de toate acestea, dar voia să mai facă și pe cheful lui Ivan, nu tot pe-a morții, căci multe bunătăți mai făcuse și ea în viața ei.|Dumnezeu, însă, ştia de toate acestea, dar voia să mai facă şi pe cheful lui Ivan, nu tot pea Morţii. căci multe bunătăţi mai făcuse şi ea în viaţa ei.
adr_ivan_204|Ia deschide sfinte petrezise Ivan, batand apoi la poarta.|Ia deschide, Sfinte Petre, zise Ivan, bătând apoi la poartă.
adr_ivan_205|Sfântul Petre deschide și Ivan se duce iar de să se înfățiează înaintea lui Dumnezeu și zice|Sfântul Petre deschide, şi Ivan se duce iar de se înfăţişază înaintea lui Dumnezeu şi zice.
adr_ivan_206|Doamne, moartea-ntreaba ce mai porunciți, și să nu vă supărați, dar tare-i neastâmpărată și avană, drept să vă spun, șede ca pe spini și vrea numai decât să-i dați răspuns.|Doamne, Moartea întreabă ce mai porunciţi. şi să nu vă supăraţi, dar tarei neastâmpărată şi avană, drept să vă spun. şede ca pe spini şi vrea numai decât săi daţi răspuns.
adr_ivan_207|Dui răspuns Ivane că păruncesc să moară de acum înainte trei ani de zile, de a rându-l numai oameni tineri și alți trei ani de zile să moară numai copii obraznici.|Dui răspuns, Ivane, că poruncesc să moară de acum înainte trei ani de zile dea rândul numai oameni tineri, şi alţi trei ani de zile să moară numai copii obraznici.
adr_ivan_208|Bine, doamne zise Ivan, închinându-se până la Pământ.|Bine, Doamne, zise Ivan, închinânduse până la pământ.
adr_ivan_209|Mă duc să-i spun cum ai poruncit.|Mă duc săi spun cum ai poruncit.
adr_ivan_210|și cum ajunge Ivan din afară de poartă, scoate moartea din turbincă și zice...|şi cum ajunge Ivan din afară de poartă, scoate Moartea din turbincă şii zice.
adr_ivan_211|Dumnezeu a porunciit ca de acum, inainte, sa mananci trei ani de zile, de a randul numai padure tanara, si alsi trei ani de zile numai vlastare fragede, rachitica, smicele, nuiele si altele de seama acestora. De padure acea batranasa nu te atingi ca-i pozna. Auzi, tai vidma? Hai, porneste pana te vad si iti va datoria cu Sfintenie.|Dumnezeu a poruncit ca deacum înainte să mănânci trei ani de zile dea rândul numai pădure tânără. şi alţi trei ani de zile, numai vlăstare fragede, răchiţică, smicele, nuiele şi altele de seama acestora. de pădurea cea bătrână să nu te atingi, căi poznă. Auzitai, Vidmă. Hai, porneşte până te văd, şiţi fă datoria cu sfinţenie.
adr_ivan_212|Moartea atunci, înghițind noduri, pornește prin dumbrăvi, lungi și huceaguri, supărată că vai de capul ei.|Moartea atunci, înghiţind noduri, porneşte prin dumbrăvi, lunci şi huceaguri, supărată ca vai de capul ei.
adr_ivan_213|și, de voie de nevoie, începe când arau de la copaci tineri, când a forfecas micele și nu ele deipuriau măselele, și odureau șelele și grumajii întinzându-se pe sus, la plopii cei în alți, și plecându-se atâta pe la rădăcinile celor tufari, după mlădițe fragede.|şi, de voie, de nevoie, începe când a roade la copaci tineri, când a forfeca smicele şi nuiele dei pârâiau măselele şi o dureau şelele şi grumajii întinzânduse pe sus, la plopii cei înalţi, şi plecânduse atâta pe la rădăcinile celor tufari, după mlădiţe fragede.
adr_ivan_214|Se zămorea și ea sărmana cum putea.|Se zămorea şi ea, sărmana, cum putea.
adr_ivan_215|În sfârșit, s-a chinuit moartea așa trei ani de zile de a rândul și încă alți trei ani, și după ce ei se împlinesc cei șase ani de o sândă, iar pornește la Dumnezeu să vadă ce porunci i-a mai da.|în sfârşit, sa chinuit Moartea aşa trei ani de zile dea rândul, şi încă alţi trei ani, şi după ce i se împlinesc cei şase ani de osândă, iar porneşte la Dumnezeu să vadă ce porunci ia mai da.
adr_ivan_216|Nu-i vorba ca stia Vidma ce-a asteptat, dar ce era sa faca?|Nui vorbă, că ştia Vidma ceo aştepta, dar ce era să facă.
adr_ivan_217|Turbincă, a mâncau ar focul s-o mănânce, zicea Moartea aducându-se la Rai ca și cum ar fi mers la spînzurătoare.|Turbinca. Mâncaoar focul so mănânce. zicea Moartea, ducânduse la rai ca şi cum ar fi mers la spânzurătoare.
adr_ivan_218|Nu știu ce să mai zic și despre Dumnezeu ca să nu greșesc.|Nu ştiu ce să mai zic şi despre Dumnezeu, ca să nu greşesc.
adr_ivan_219|Pe semne că a ajuns și el în mintea copiilor. Doamne, iartă-mă de a da lui Ivan cel nebun atâta putere asupra mea.|Pesemne ca ajuns şi el în mintea copiilor, Doamne iartă mă, de ia dat lui Ivan cel nebun atâta putere asupra mea.
adr_ivan_220|Bine mi-ar părea să-l văd și pe Dumnezeu într-o zi cât e de mare și puternic, înturbincălui Ivan, ordenul, măcar pe Sfântul Petrea. Numai atunci mi-ar crede ei mie.|Bine miar părea săl văd şi pe Dumnezeu întro zi, cât e de mare şi puternic, în turbinca lui Ivan. ori de nu, măcar pe Sfântul Petrea. numai atunci miar crede ei mie.
adr_ivan_221|și mergând ea tot podrogănind, vrută și nevrută, ajunge la poarta raiului și când dă iar de ivan, îi se întune călumnecă lumea înaintea ochilor și zice oftând.|şi mergând ea tot bodrogănind vrute şi nevrute, ajunge la poarta raiului. şi când dă iar de Ivan, i se întunecă lumea înaintea ochilor şi zice oftând.
adr_ivan_222|Dar bine, Ivane, iar ai de gând să mă chinuiești cu turbini ca ce e a ta?|Dar bine, Ivane, iar ai de gând să mă chinuieşti cu turbinca ceea a ta.
adr_ivan_223|Ba, dacă aș avea mai multă putere, ți-o spun drept că ți-aș scoate ochii ca la dracul și te-aș frige pe frigare, zise Ivan cu ciudă, că din pricina ta s-a prăpădit atâtă amar de lume, de la Adam și până astăzi.|Ba dacaş avea mai multă putere, ţio spun drept că ţiaş scoate ochii ca la dracul şi teaş frige pe frigare, zise Ivan cu ciudă, că din pricina ta sa prăpădit atâta amar de lume, de la Adam şi până astăzi.
adr_ivan_224|Pasol na Turbinca Vidma, si de acum nici mai spun lui Dumnezeu despre tine, Hoanghi na Batrana ce esti, tu si cu talpa iadului sunteti potrivita pereche.|Paşol na turbinca, Vidma. şi deacum, nici mai spun lui Dumnezeu despre tine, hoanghină bătrână ce eşti. Tu şi cu Talpa iadului sunteţi potrivită pereche.
adr_ivan_225|Îmi vine să vă rup cu dinții de bunișoare ce sunteți!|îmi vine să vă rup cu dinţii de bunişoare ce sunteţi.
adr_ivan_226|Am să te țin la pastramă hăț și bine, de acum înturbi în ca o să-ți putrezească ciolanele.|Am să te ţin la pastramă, hăt şi bine. Deacum în turbincă au săţi putrezească ciolanele.
adr_ivan_227|Ha ha!|Hă, hă.
adr_ivan_228|Suspina ea moartea, dar pace buna. Ivan parca nici n-o vede, nici n-o ode.|Suspină ea Moartea, dar pace bună. Ivan, parcă nici no vede, nici no aude.
adr_ivan_229|Însfârșit trece ea așa o bucată de vreme cât ar fi trecut și într-una din zile vine Dumnezeu la poartă să vadă ce necazuri mai face Ivan cu turbinca aceea.|în sfârşit, trece ea aşa o bucată de vreme, cât ar fi trecut, şi întruna din zile vine Dumnezeu la poartă să vadă ce necazuri mai face Ivan cu turbinca ceea.
adr_ivan_230|Ei, Ivane, ce mai direguiești? Moartea n-a mai venit pe aici?|Ei, Ivane, ce mai direguieşti. Moartea na mai venit peaici.
adr_ivan_231|Ivan atunci lasa capul in jos si, tacand, incepe a face fețe-fețe.|Ivan, atunci, lasă capul în jos şi, tăcând, începe a face feţe feţe.
adr_ivan_232|iară moartea răspunde înădușit din turbincă.|Iară Moartea răspunde înăduşit din turbincă.
adr_ivan_233|Iată-mă, Doamne, pusă la o preală, m-ai lăsat de răsul unui șui ca Ivan, nenorocita de mine.|Iatămă, Doamne, pusă la opreală. mai lăsat de râsul unui şui ca Ivan, nenorocita de mine.
adr_ivan_234|Dumnezeu atunci dezleagă Turbincă a dădru-mul morții și zice lui Ivan.|Dumnezeu, atunci, dezleagă turbinca, dă drumul Morţii şi zice lui Ivan.
adr_ivan_235|Ei, Ivane, destul de acum ți-ai trăit traiul și ți-ai mâncat mălaiul. De milostiv, milostiv ești. De bun la inimă, bun ai fost, nu-i vorbă.|Ei, Ivane, destul deacum. ţiai trăit traiul şi ţiai mâncat mălaiul. De milostiv, milostiv eşti. de bun la inimă, bun ai fost, nui vorbă.
adr_ivan_236|Dar, de la o vreme încoace, cam de pe când ți-am blagoslovit turbin ca aceasta, te-ai făcut prea nu știu cum.|Dar, de la o vreme încoace, cam de pe când ţiam blagoslovit turbinca aceasta, teai făcut prea nu ştiu cum.
adr_ivan_237|Cu dragii de la boierul cel ai făcut harapara!|Cu dracii de la boierul cela ai făcut hara para.
adr_ivan_238|La ea de-ai tras un guleai de ți s-a dus vestea ca de popătuns.|La iad ai tras un guleai de ţi sa dus vestea ca de popă tuns.
